"Plot Title: jp.tw.A"
"#","Date Time, GMT-06:00","Temp, °C (LGR S/N: 20578496, SEN S/N: 20578496)","Bad Battery (LGR S/N: 20578496)","Coupler Detached (LGR S/N: 20578496)","Good Battery (LGR S/N: 20578496)","Coupler Attached (LGR S/N: 20578496)","Host Connected (LGR S/N: 20578496)","End Of File (LGR S/N: 20578496)"
3406,05/31/25 04:42:02 AM,1.764,,,,,,
3407,05/31/25 06:42:02 AM,1.764,,,,,,
3408,05/31/25 08:42:02 AM,5.244,,,,,,
3409,05/31/25 10:42:02 AM,10.455,,,,,,
3410,05/31/25 12:42:02 PM,12.497,,,,,,
3411,05/31/25 02:42:02 PM,11.041,,,,,,
3412,05/31/25 04:42:02 PM,12.401,,,,,,
3413,05/31/25 06:42:02 PM,11.722,,,,,,
3414,05/31/25 08:42:02 PM,8.182,,,,,,
3415,05/31/25 10:42:02 PM,6.573,,,,,,
3416,06/01/25 12:42:02 AM,5.450,,,,,,
3417,06/01/25 02:42:02 AM,3.998,,,,,,
3418,06/01/25 04:42:02 AM,3.367,,,,,,
3419,06/01/25 06:42:02 AM,3.261,,,,,,
3420,06/01/25 08:42:02 AM,6.978,,,,,,
3421,06/01/25 10:42:02 AM,12.013,,,,,,
3422,06/01/25 12:42:02 PM,15.664,,,,,,
3423,06/01/25 02:42:02 PM,16.141,,,,,,
3424,06/01/25 04:42:02 PM,13.654,,,,,,
3425,06/01/25 06:42:02 PM,12.594,,,,,,
3426,06/01/25 08:42:02 PM,9.176,,,,,,
3427,06/01/25 10:42:02 PM,6.775,,,,,,
3428,06/02/25 12:42:02 AM,5.552,,,,,,
3429,06/02/25 02:42:02 AM,4.623,,,,,,
3430,06/02/25 04:42:02 AM,3.578,,,,,,
3431,06/02/25 06:42:02 AM,3.578,,,,,,
3432,06/02/25 08:42:02 AM,5.860,,,,,,
3433,06/02/25 10:42:02 AM,8.082,,,,,,
3434,06/02/25 12:42:02 PM,10.944,,,,,,
3435,06/02/25 02:42:02 PM,11.625,,,,,,
3436,06/02/25 04:42:02 PM,9.768,,,,,,
3437,06/02/25 06:42:02 PM,9.275,,,,,,
3438,06/02/25 08:42:02 PM,7.079,,,,,,
3439,06/02/25 10:42:02 PM,5.860,,,,,,
3440,06/03/25 12:42:02 AM,4.207,,,,,,
3441,06/03/25 02:42:02 AM,3.578,,,,,,
3442,06/03/25 04:42:02 AM,3.261,,,,,,
3443,06/03/25 06:42:02 AM,2.517,,,,,,
3444,06/03/25 08:42:02 AM,5.450,,,,,,
3445,06/03/25 10:42:02 AM,9.176,,,,,,
3446,06/03/25 12:42:02 PM,7.882,,,,,,
3447,06/03/25 02:42:02 PM,9.472,,,,,,
3448,06/03/25 04:42:02 PM,9.275,,,,,,
3449,06/03/25 06:42:02 PM,8.581,,,,,,
3450,06/03/25 08:42:02 PM,5.552,,,,,,
3451,06/03/25 10:42:02 PM,4.102,,,,,,
3452,06/04/25 12:42:02 AM,2.837,,,,,,
3453,06/04/25 02:42:02 AM,2.195,,,,,,
3454,06/04/25 04:42:02 AM,1.764,,,,,,
3455,06/04/25 06:42:02 AM,1.330,,,,,,
3456,06/04/25 08:42:02 AM,2.624,,,,,,
3457,06/04/25 10:42:02 AM,7.179,,,,,,
3458,06/04/25 12:42:02 PM,12.013,,,,,,
3459,06/04/25 02:42:02 PM,13.461,,,,,,
3460,06/04/25 04:42:02 PM,13.269,,,,,,
3461,06/04/25 06:42:02 PM,11.334,,,,,,
3462,06/04/25 08:42:02 PM,6.978,,,,,,
3463,06/04/25 10:42:02 PM,5.141,,,,,,
3464,06/05/25 12:42:02 AM,4.207,,,,,,
3465,06/05/25 02:42:02 AM,3.155,,,,,,
3466,06/05/25 04:42:02 AM,2.730,,,,,,
3467,06/05/25 06:42:02 AM,2.517,,,,,,
3468,06/05/25 08:42:02 AM,4.727,,,,,,
3469,06/05/25 10:42:02 AM,8.382,,,,,,
3470,06/05/25 12:42:02 PM,11.819,,,,,,
3471,06/05/25 02:42:02 PM,12.497,,,,,,
3472,06/05/25 04:42:02 PM,9.669,,,,,,
3473,06/05/25 06:42:02 PM,8.779,,,,,,
3474,06/05/25 08:42:02 PM,6.877,,,,,,
3475,06/05/25 10:42:02 PM,4.727,,,,,,
3476,06/06/25 12:42:02 AM,3.788,,,,,,
3477,06/06/25 02:42:02 AM,3.155,,,,,,
3478,06/06/25 04:42:02 AM,2.730,,,,,,
3479,06/06/25 06:42:02 AM,2.303,,,,,,
3480,06/06/25 08:42:02 AM,2.195,,,,,,
3481,06/06/25 10:42:02 AM,5.450,,,,,,
3482,06/06/25 12:42:02 PM,8.282,,,,,,
3483,06/06/25 02:42:02 PM,7.381,,,,,,
3484,06/06/25 04:42:02 PM,4.415,,,,,,
3485,06/06/25 06:42:02 PM,3.261,,,,,,
3486,06/06/25 08:42:02 PM,2.837,,,,,,
3487,06/06/25 10:42:02 PM,2.517,,,,,,
3488,06/07/25 12:42:02 AM,2.303,,,,,,
3489,06/07/25 02:42:02 AM,2.195,,,,,,
3490,06/07/25 04:42:02 AM,1.980,,,,,,
3491,06/07/25 06:42:02 AM,1.764,,,,,,
3492,06/07/25 08:42:02 AM,1.764,,,,,,
3493,06/07/25 10:42:02 AM,2.624,,,,,,
3494,06/07/25 12:42:02 PM,9.472,,,,,,
3495,06/07/25 02:42:02 PM,12.690,,,,,,
3496,06/07/25 04:42:02 PM,12.013,,,,,,
3497,06/07/25 06:42:02 PM,10.063,,,,,,
3498,06/07/25 08:42:02 PM,6.775,,,,,,
3499,06/07/25 10:42:02 PM,4.727,,,,,,
3500,06/08/25 12:42:02 AM,3.472,,,,,,
3501,06/08/25 02:42:02 AM,2.837,,,,,,
3502,06/08/25 04:42:02 AM,2.943,,,,,,
3503,06/08/25 06:42:02 AM,2.410,,,,,,
3504,06/08/25 08:42:02 AM,5.141,,,,,,
3505,06/08/25 10:42:02 AM,10.553,,,,,,
3506,06/08/25 12:42:02 PM,14.134,,,,,,
3507,06/08/25 02:42:02 PM,14.230,,,,,,
3508,06/08/25 04:42:02 PM,12.497,,,,,,
3509,06/08/25 06:42:02 PM,10.944,,,,,,
3510,06/08/25 08:42:02 PM,7.682,,,,,,
3511,06/08/25 10:42:02 PM,5.962,,,,,,
3512,06/09/25 12:42:02 AM,4.519,,,,,,
3513,06/09/25 02:42:02 AM,3.683,,,,,,
3514,06/09/25 04:42:02 AM,2.730,,,,,,
3515,06/09/25 06:42:02 AM,2.088,,,,,,
3516,06/09/25 08:42:02 AM,5.037,,,,,,
3517,06/09/25 10:42:02 AM,11.139,,,,,,
3518,06/09/25 12:42:02 PM,15.473,,,,,,
3519,06/09/25 02:42:02 PM,16.999,,,,,,
3520,06/09/25 04:42:02 PM,17.570,,,,,,
3521,06/09/25 06:42:02 PM,14.804,,,,,,
3522,06/09/25 08:42:02 PM,9.866,,,,,,
3523,06/09/25 10:42:02 PM,7.079,,,,,,
3524,06/10/25 12:42:02 AM,5.552,,,,,,
3525,06/10/25 02:42:02 AM,4.415,,,,,,
3526,06/10/25 04:42:02 AM,3.578,,,,,,
3527,06/10/25 06:42:02 AM,3.367,,,,,,
3528,06/10/25 08:42:02 AM,7.481,,,,,,
3529,06/10/25 10:42:02 AM,12.690,,,,,,
3530,06/10/25 11:36:28 AM,,,,,Logged,,
3531,06/10/25 11:36:37 AM,,,,,,Logged,Logged
